StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,GlobalTeamID,Updated,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingAttempts,TrueShootingPercentage,PlayerEfficiencyRating,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,FantasyPointsFanDuel,FantasyPointsDraftKings,FantasyPointsYahoo,PlusMinus,DoubleDoubles,TripleDoubles,FantasyPointsFantasyDraft,IsClosed,LineupConfirmed,LineupStatus
813003,16,20002127,1,2021,Jordan McLaughlin,MIN,PG,0,20000016,2021-03-06T03:15:16,24,612.1,719,57,81.8,217.6,58.0,66.8,57.1,146.6,60.0,24.7,71.0,53.7,12.3,15.4,123.4,20.1,66.3,86.4,6.7,15.9,15.2,174.4,37.0,9.5,40.1,37.0,200.6,224.4,69.0,23.0,52.3,5.8,1.7,23.4,23.9,655.3,648.8,655.3,-132.7,0.0,0.0,648.8,False,,Scrambled
812936,3,20002155,1,2021,Brandon Goodwin,ATL,PG,0,20000003,2021-03-06T03:15:16,24,317.7,446,12,54.0,163.6,50.9,61.1,30.9,81.8,58.2,23.1,81.8,43.7,26.2,37.0,109.2,7.1,37.0,41.7,2.7,13.9,12.1,66.3,15.4,0.0,20.1,35.5,157.4,179.9,67.6,16.3,32.8,4.0,0.0,15.5,29.8,333.1,341.4,333.1,-24.7,0.0,0.0,341.4,False,,Scrambled
812959,10,20002169,1,2021,Paul Watson,TOR,PG,0,20000010,2021-03-06T03:15:16,16,79.9,114,31,15.4,30.9,77.2,108.0,2.4,7.1,51.4,13.9,26.2,81.6,0.0,0.0,0.0,4.8,18.5,21.6,6.9,28.6,16.2,4.8,0.0,4.8,2.4,13.9,44.7,30.9,111.9,23.4,9.2,0.0,6.5,11.3,19.0,83.0,88.7,83.0,-47.8,0.0,0.0,88.7,False,,Scrambled
832472,30,20002191,1,2021,Norvel Pelle,SAC,C,0,20000030,2021-03-06T03:15:17,4,35.6,48,49,7.1,12.3,57.9,57.9,7.1,12.3,57.9,0.0,0.0,0.0,7.1,9.5,115.7,9.5,9.5,12.3,21.2,22.3,21.8,2.4,0.0,7.1,7.1,15.4,13.9,15.1,69.4,10.6,9.5,0.0,12.5,36.3,26.7,40.3,38.6,40.3,-9.3,0.0,0.0,38.6,False,,Scrambled
813051,9,20002200,1,2021,Javonte Green,BOS,PF,2,20000009,2021-03-06T03:15:16,22,320.9,509,7,60.2,109.6,84.7,91.3,49.4,75.6,100.8,10.8,33.9,49.1,30.9,46.3,102.9,30.9,46.3,77.2,10.4,16.0,13.2,15.4,27.8,4.8,18.5,44.7,162.0,129.9,96.4,21.8,9.8,6.4,1.3,19.2,19.4,351.8,339.5,351.8,-46.3,0.0,0.0,339.5,False,,Scrambled
814728,22,20002213,1,2021,Jae'sean Tate,HOU,PG,22,20000022,2021-03-06T03:15:17,34,1072.8,1440,39,208.3,388.8,82.7,89.3,174.4,282.4,95.2,33.9,106.5,49.2,66.3,88.0,116.3,98.8,177.4,276.2,10.8,21.0,15.7,88.0,49.4,27.8,61.7,160.5,516.9,427.5,93.4,24.0,14.4,3.9,4.0,19.5,22.5,1150.0,1139.1,1150.0,-111.1,4.8,0.0,1139.1,False,,Scrambled
812038,8,20002233,1,2021,Chris Chiozza,BKN,PG,0,20000008,2021-03-06T03:15:15,15,204.0,210,17,26.2,72.5,55.9,72.2,12.3,37.0,51.4,13.9,35.5,60.3,15.4,20.1,118.7,7.1,20.1,24.7,6.2,15.7,10.2,55.5,9.5,9.5,15.4,17.0,81.8,81.3,77.9,26.7,52.5,3.4,5.9,24.6,31.0,216.3,219.9,216.3,-23.1,0.0,0.0,219.9,False,,Scrambled
812974,4,20002254,1,2021,Gabe Vincent,MIA,PG,5,20000004,2021-03-06T03:15:16,25,359.4,577,59,80.2,220.6,56.2,69.1,44.7,83.3,82.9,35.5,137.3,39.8,29.3,32.4,139.6,7.1,37.0,41.7,2.2,10.6,9.7,47.8,18.5,4.8,30.9,71.0,225.3,234.9,74.1,13.8,19.6,3.8,1.3,17.9,32.0,381.0,394.6,381.0,-46.3,0.0,0.0,394.6,False,,Scrambled
813142,21,20002266,1,2021,Ja Morant,MEM,PG,24,20000021,2021-03-06T03:15:17,24,1288.1,1137,73,265.4,584.8,70.1,74.1,233.0,445.9,80.5,32.4,138.9,36.0,169.7,212.9,123.0,30.9,91.0,121.9,6.8,13.8,13.8,283.9,38.6,9.5,106.5,55.5,732.9,678.5,83.3,36.7,59.2,3.9,1.2,20.9,45.1,1332.8,1382.1,1332.8,-3.1,10.8,2.4,1382.1,False,,Scrambled
813052,3,20002268,1,2021,De'Andre Hunter,ATL,SF,18,20000003,2021-03-06T03:15:16,18,792.2,892,66,166.6,324.0,79.3,90.4,120.4,197.5,94.0,46.3,126.5,56.5,98.8,112.6,135.3,24.7,125.0,149.7,7.2,23.5,14.1,61.7,26.2,13.9,38.6,72.5,478.3,373.6,98.8,31.9,16.8,3.4,3.2,14.4,30.7,832.3,844.4,832.3,120.4,2.4,0.0,844.4,False,,Scrambled
812908,12,20002270,1,2021,Darius Garland,CLE,PG,25,20000012,2021-03-06T03:15:16,28,1174.8,1421,89,276.2,628.0,67.9,77.0,202.1,435.1,71.7,74.1,192.9,59.3,69.4,81.8,131.0,20.1,75.6,95.7,3.7,14.6,9.0,253.1,50.9,7.1,126.5,95.7,695.9,664.0,80.9,23.8,44.3,4.2,0.7,24.7,37.3,1230.4,1286.9,1230.4,-246.9,7.1,0.0,1286.9,False,,Scrambled
812867,23,20002271,1,2021,Zion Williamson,NO,PF,34,20000023,2021-03-06T03:15:16,34,2103.9,1736,71,516.9,842.5,94.7,95.5,507.6,813.2,96.3,14.3,29.3,48.8,299.3,430.5,107.2,143.5,234.5,378.0,14.1,23.2,18.7,180.5,49.4,37.0,135.8,126.5,1342.4,1031.9,100.3,47.5,27.3,3.3,5.0,17.9,44.5,2190.3,2216.1,2190.3,4.8,13.9,0.0,2216.1,False,,Scrambled
812975,6,20002272,1,2021,RJ Barrett,NY,SG,37,20000006,2021-03-06T03:15:16,37,1596.5,1893,25,359.5,811.6,68.4,74.5,293.2,621.8,72.7,66.3,189.8,54.0,158.9,217.6,112.6,69.4,271.6,341.0,9.5,23.2,14.8,168.2,37.0,12.3,108.0,148.1,944.3,907.3,80.2,24.1,22.0,2.3,1.5,16.4,36.8,1645.9,1707.7,1645.9,67.9,7.1,0.0,1707.7,False,,Scrambled
813159,16,20002273,1,2021,Jarrett Culver,MIN,PG,7,20000016,2021-03-06T03:15:17,19,438.2,580,19,83.3,197.5,65.1,69.9,71.0,143.5,76.4,12.3,54.0,35.3,32.4,54.0,92.6,46.3,92.6,138.9,12.5,27.6,19.7,24.7,18.5,10.8,35.5,61.7,211.4,221.3,73.6,18.3,14.8,3.6,3.6,21.3,28.7,467.5,471.4,467.5,-125.0,2.4,0.0,471.4,False,,Scrambled
812987,23,20002274,1,2021,Jaxson Hayes,NO,PF,1,20000023,2021-03-06T03:15:16,25,397.0,478,73,71.0,104.9,104.3,104.3,71.0,104.9,104.3,0.0,0.0,0.0,29.3,44.7,101.1,47.8,89.5,137.3,17.1,32.1,24.6,13.9,13.9,18.5,24.7,69.4,171.3,124.6,105.7,27.2,9.3,3.4,9.1,25.5,20.6,429.4,416.2,429.4,-64.8,0.0,0.0,416.2,False,,Scrambled
812785,1,20002275,1,2021,Rui Hachimura,WAS,PF,27,20000001,2021-03-06T03:15:15,27,922.6,1254,2,188.2,412.0,70.5,76.2,155.8,305.5,78.7,32.4,106.5,46.9,111.1,146.6,117.0,44.7,182.1,226.8,8.8,24.1,14.7,72.5,29.3,4.8,43.2,94.1,520.0,476.5,84.1,22.5,12.6,2.6,0.5,12.8,26.6,955.0,974.0,955.0,-162.0,2.4,0.0,974.0,False,,Scrambled
812960,3,20002276,1,2021,Cam Reddish,ATL,SF,21,20000003,2021-03-06T03:15:16,26,801.3,1157,28,148.1,405.8,56.3,65.7,97.2,211.4,71.0,50.9,194.4,40.4,103.4,126.5,126.1,33.9,126.5,160.5,7.6,18.4,11.7,54.0,50.9,13.9,52.5,104.9,450.6,461.5,75.3,17.8,10.4,5.1,2.5,15.7,29.5,866.1,861.0,866.1,-75.6,0.0,0.0,861.0,False,,Scrambled
812909,9,20002277,1,2021,Romeo Langford,BOS,PG,0,20000009,2021-03-06T02:21:29,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Scrambled
812949,9,20002278,1,2021,Grant Williams,BOS,PF,6,20000009,2021-03-06T03:15:16,28,470.2,796,69,83.3,177.4,72.5,90.0,43.2,84.9,78.5,40.1,92.6,66.8,23.1,44.7,79.8,41.7,83.3,125.0,13.8,18.4,13.6,38.6,20.1,17.0,41.7,121.9,229.9,197.1,89.8,15.1,15.4,3.0,4.7,26.9,20.0,507.2,517.3,507.2,-117.3,0.0,0.0,517.3,False,,Scrambled
813017,2,20002279,1,2021,PJ Washington,CHA,PF,31,20000002,2021-03-06T03:15:16,31,1284.4,1403,82,211.4,472.2,69.1,79.6,146.6,304.0,74.4,64.8,168.2,59.4,108.0,138.9,120.0,71.0,233.0,304.0,12.9,28.3,18.2,138.9,52.5,55.5,100.3,128.1,595.6,533.3,86.3,26.5,21.6,4.3,9.5,24.4,29.7,1392.4,1393.7,1392.4,41.7,11.9,0.0,1393.7,False,,Scrambled
812773,11,20002280,1,2021,Coby White,CHI,PG,34,20000011,2021-03-06T03:15:15,34,1495.0,1744,34,310.1,739.1,64.8,77.9,185.2,385.8,74.1,125.0,353.3,54.6,106.5,118.8,138.3,26.2,239.2,265.4,4.1,23.0,13.1,263.9,18.5,11.9,123.4,132.7,851.7,791.4,83.0,24.0,32.8,1.2,0.9,20.8,34.8,1521.2,1641.8,1521.2,-123.4,9.5,0.0,1641.8,False,,Scrambled
813018,14,20002281,1,2021,Sekou Doumbouya,DET,PF,2,20000014,2021-03-06T03:15:16,32,411.4,676,54,77.2,217.6,54.8,63.4,54.0,125.0,66.7,23.1,92.6,38.6,29.3,40.1,112.8,24.7,88.0,112.6,9.3,23.1,14.3,33.9,20.1,4.8,27.8,77.2,206.8,235.2,67.7,12.1,11.4,3.5,1.0,16.3,26.3,434.5,442.5,434.5,-155.8,0.0,0.0,442.5,False,,Scrambled
812887,13,20002282,1,2021,Goga Bitadze,IND,C,0,20000013,2021-03-06T03:15:16,16,204.3,227,63,37.0,72.5,78.8,82.1,33.9,49.4,106.2,4.8,23.1,20.5,15.4,20.1,118.7,17.0,32.4,49.4,12.9,24.8,18.8,9.5,7.1,23.1,12.3,40.1,92.6,81.3,88.1,25.3,9.1,2.3,13.5,20.3,27.7,232.1,214.5,232.1,9.5,0.0,0.0,214.5,False,,Scrambled
812897,21,20002283,1,2021,Brandon Clarke,MEM,PF,16,20000021,2021-03-06T03:15:16,27,1025.3,1120,2,216.0,419.7,79.5,83.9,192.9,348.7,85.3,23.1,71.0,50.3,54.0,81.8,101.8,67.9,171.3,239.2,15.2,26.4,17.9,66.3,50.9,26.2,24.7,66.3,509.2,455.7,86.1,31.0,13.2,5.2,5.3,12.2,28.1,1102.5,1065.8,1102.5,-41.7,4.8,0.0,1065.8,False,,Scrambled
813004,4,20002284,1,2021,Tyler Herro,MIA,PG,14,20000004,2021-03-06T03:15:16,25,1067.1,1262,22,233.0,532.3,67.6,78.7,155.8,310.1,77.5,77.2,222.2,53.5,67.9,88.0,119.1,17.0,203.7,220.6,3.8,26.7,15.2,138.9,23.1,15.4,94.1,61.7,611.0,571.0,82.6,23.5,28.0,2.1,3.1,21.8,36.6,1105.7,1170.8,1105.7,-118.8,7.1,0.0,1170.8,False,,Scrambled
812898,23,20002285,1,2021,Nickeil Alexander-Walker,NO,PG,3,20000023,2021-03-06T03:15:16,28,666.9,762,62,132.7,325.6,63.0,73.9,86.4,174.4,76.5,46.3,151.2,47.2,43.2,54.0,123.4,11.9,94.1,101.8,2.7,21.2,11.4,83.3,43.2,13.9,49.4,67.9,354.9,349.3,78.4,23.6,23.7,6.6,4.3,19.1,34.6,724.0,719.8,724.0,-66.3,0.0,0.0,719.8,False,,Scrambled
814738,18,20002286,1,2021,Darius Bazley,OKC,PF,36,20000018,2021-03-06T03:15:17,36,1313.1,1703,32,243.8,621.8,60.5,70.8,160.5,334.8,73.9,83.3,287.0,44.7,88.0,125.0,108.6,33.9,382.7,416.6,5.0,35.9,19.7,83.3,27.8,35.5,97.2,47.8,658.9,676.8,75.1,18.5,11.4,1.9,4.4,19.4,30.8,1376.4,1445.0,1376.4,-317.9,13.9,0.0,1445.0,False,,Scrambled
813160,5,20002287,1,2021,Chuma Okeke,ORL,PF,0,20000005,2021-03-06T03:15:17,20,406.6,673,77,50.9,132.7,59.3,75.3,24.7,64.8,58.8,26.2,67.9,59.6,11.9,15.4,77.2,27.8,80.2,108.0,9.9,19.9,12.9,60.2,24.7,10.8,20.1,29.3,135.8,139.5,75.0,16.6,18.8,4.3,3.5,19.4,15.8,442.1,435.1,442.1,-4.6,0.0,0.0,435.1,False,,Scrambled
812988,7,20002288,1,2021,Matisse Thybulle,PHI,PG,2,20000007,2021-03-06T03:15:16,33,534.0,918,88,60.2,163.6,56.8,69.9,33.9,63.3,82.9,26.2,100.3,40.4,12.3,21.6,88.1,18.5,55.5,74.1,5.4,15.2,10.5,47.8,71.0,46.3,20.1,101.8,158.9,173.1,71.0,14.9,10.2,8.8,10.6,16.0,13.8,651.3,560.9,651.3,7.1,0.0,0.0,560.9,False,,Scrambled
812868,29,20002289,1,2021,Cameron Johnson,PHO,PF,9,20000029,2021-03-06T03:15:16,34,925.8,1268,62,192.9,441.3,67.4,87.3,80.2,143.5,86.3,112.6,297.8,58.3,49.4,57.1,133.5,29.3,148.1,177.4,6.3,19.7,12.1,71.0,33.9,15.4,40.1,74.1,547.8,466.4,90.6,23.8,11.9,3.1,2.6,12.2,27.6,975.2,1011.1,975.2,302.4,0.0,0.0,1011.1,False,,Scrambled
813087,24,20002290,1,2021,Luka Samanic,SA,PF,1,20000024,2021-03-06T03:15:16,9,125.1,153,5,23.1,52.5,68.0,86.3,10.8,21.6,77.2,12.3,30.9,61.7,9.5,12.3,77.2,14.3,33.9,43.2,14.8,36.2,22.7,2.4,7.1,4.8,14.3,15.4,64.8,57.9,86.4,21.9,3.4,3.5,4.2,21.3,29.5,132.9,138.1,132.9,57.1,0.0,0.0,138.1,False,,Scrambled
812910,20,20002291,1,2021,Bol Bol,DEN,C,2,20000020,2021-03-06T03:15:16,15,82.1,128,79,17.0,33.9,77.2,98.1,14.3,18.5,77.2,11.9,15.4,77.2,2.4,4.8,77.2,0.0,17.0,17.0,0.0,22.8,11.6,9.5,4.8,11.9,12.3,13.9,43.2,35.3,94.0,15.0,15.0,2.8,13.8,40.0,25.2,92.9,93.0,92.9,-63.3,0.0,0.0,93.0,False,,Scrambled
812024,8,20002292,1,2021,Nicolas Claxton,BKN,PF,0,20000008,2021-03-06T03:15:15,5,154.1,116,54,30.9,44.7,106.5,106.5,30.9,43.2,110.2,0.0,2.4,0.0,15.4,21.6,110.2,9.5,20.1,26.2,15.0,28.2,19.5,11.9,11.9,10.8,4.8,12.3,77.2,54.3,110.2,52.5,16.0,7.6,12.0,12.8,33.1,172.7,157.0,172.7,32.4,0.0,0.0,157.0,False,,Scrambled
812786,9,20002293,1,2021,Carsen Edwards,BOS,PG,1,20000009,2021-03-06T03:15:15,14,169.4,225,63,44.7,97.2,71.0,83.3,27.8,44.7,95.8,17.0,52.5,50.0,10.8,13.9,120.0,4.8,18.5,21.6,3.6,14.4,12.8,14.3,9.5,2.4,4.8,24.7,117.3,103.3,87.5,24.7,14.9,3.2,1.5,6.9,31.3,177.1,180.5,177.1,-24.7,0.0,0.0,180.5,False,,Scrambled
812830,2,20002294,1,2021,Cody Martin,CHA,PF,2,20000002,2021-03-06T03:15:15,23,302.1,412,60,50.9,98.8,79.6,84.4,44.7,67.9,101.7,9.5,30.9,30.9,12.3,15.4,123.4,29.3,54.0,83.3,11.7,22.3,16.9,37.0,18.5,9.5,23.1,20.1,120.4,105.5,87.8,23.2,18.9,5.1,3.6,27.7,20.5,326.8,320.9,326.8,4.8,0.0,0.0,320.9,False,,Scrambled
813109,22,20002295,1,2021,Kevin Porter Jr.,HOU,PG,0,20000022,2021-03-06T02:21:29,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Scrambled
812853,12,20002296,1,2021,Dylan Windler,CLE,SF,0,20000012,2021-03-06T03:15:16,22,487.6,642,60,72.5,158.9,70.4,86.9,37.0,61.7,92.6,35.5,97.2,56.3,32.4,40.1,124.7,26.2,112.6,138.9,10.7,31.3,18.8,43.2,23.1,15.4,33.9,44.7,212.9,176.6,93.0,22.7,14.8,4.2,5.2,24.9,22.0,526.2,531.6,526.2,-72.5,2.4,0.0,531.6,False,,Scrambled
814737,18,20002297,1,2021,Isaiah Roby,OKC,PF,12,20000018,2021-03-06T03:15:17,30,890.5,986,54,152.8,293.2,80.4,87.6,125.0,211.4,91.2,27.8,81.8,52.5,64.8,89.5,111.7,71.0,180.5,251.5,11.6,29.2,20.5,81.8,38.6,26.2,61.7,126.5,398.1,332.5,92.4,27.3,19.7,4.5,5.6,24.1,27.1,955.3,952.4,955.3,-134.2,4.8,0.0,952.4,False,,Scrambled
812794,14,20002298,1,2021,Deividas Sirvydis,DET,SF,0,20000014,2021-03-06T03:15:15,5,8.8,11,73,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,2.4,4.8,77.2,0.0,2.4,2.4,0.0,22.9,11.0,2.4,0.0,0.0,0.0,2.4,2.4,9.2,19.3,-11.6,25.1,0.0,0.0,0.0,33.7,8.8,8.9,8.8,14.3,0.0,0.0,8.9,False,,Scrambled
812012,26,20002299,1,2021,Eric Paschall,GS,PF,2,20000026,2021-03-06T03:15:15,34,811.5,924,12,202.1,408.9,76.2,80.4,182.1,339.5,82.7,20.1,69.4,44.6,94.1,131.2,110.8,40.1,132.7,172.8,11.0,23.0,15.1,66.3,13.9,9.5,54.0,88.0,518.4,466.6,85.6,27.3,17.4,1.7,1.4,16.0,36.9,831.5,857.1,831.5,-129.6,0.0,0.0,857.1,False,,Scrambled
812037,26,20002300,1,2021,Jordan Poole,GS,PG,0,20000026,2021-03-06T03:15:15,16,248.7,261,59,55.5,118.8,72.2,90.1,27.8,43.2,99.2,27.8,75.6,56.6,29.3,30.9,146.6,4.8,29.3,32.4,3.0,18.0,10.0,21.6,9.5,7.1,12.3,21.6,168.2,132.4,97.8,34.5,19.8,2.6,3.7,13.1,36.2,259.5,270.4,259.5,-12.3,0.0,0.0,270.4,False,,Scrambled
812039,26,20002301,1,2021,Alen Smailagic,GS,PF,0,20000026,2021-03-06T02:21:29,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Scrambled
812074,28,20002302,1,2021,Mfiondu Kabengele,LAC,PF,0,20000028,2021-03-06T03:15:15,20,70.5,125,12,10.8,40.1,41.5,47.5,9.5,17.0,56.2,7.1,23.1,30.9,7.1,9.5,115.7,2.4,15.4,17.0,3.4,20.8,11.7,11.9,4.8,7.1,11.9,21.6,30.9,42.8,55.1,6.1,12.1,2.9,7.7,23.5,27.8,78.2,77.5,78.2,-10.8,0.0,0.0,77.5,False,,Scrambled
812022,27,20002303,1,2021,Talen Horton-Tucker,LAL,PG,1,20000027,2021-03-06T03:15:15,33,743.7,887,83,145.0,328.7,68.0,74.7,117.3,231.4,78.2,27.8,97.2,44.1,49.4,60.2,126.7,15.4,108.0,123.4,4.7,20.6,12.0,101.8,41.7,29.3,66.3,106.5,367.2,355.1,79.8,21.7,25.4,5.5,6.9,24.3,32.0,814.7,797.0,814.7,-63.3,0.0,0.0,797.0,False,,Scrambled
813088,4,20002304,1,2021,KZ Okpala,MIA,PF,6,20000004,2021-03-06T03:15:16,19,136.2,306,82,21.6,61.7,54.0,69.4,14.3,24.7,57.9,12.3,37.0,51.4,4.8,14.3,51.4,12.3,32.4,44.7,11.3,17.5,12.7,10.8,7.1,9.5,13.9,37.0,58.6,65.8,69.0,10.7,11.6,1.8,5.0,26.9,18.1,147.0,151.6,147.0,-100.3,0.0,0.0,151.6,False,,Scrambled
812937,3,20002306,1,2021,Bruno Fernando,ATL,C,0,20000003,2021-03-06T03:15:16,18,169.0,233,0,17.0,38.6,67.9,67.9,17.0,35.5,73.8,0.0,4.8,0.0,13.9,23.1,92.6,20.1,72.5,92.6,14.6,52.3,33.5,13.9,4.8,4.8,23.1,26.2,47.8,48.8,75.9,13.2,12.3,1.5,2.8,49.7,20.5,175.1,185.2,175.1,-7.7,0.0,0.0,185.2,False,,Scrambled
814732,18,20002307,1,2021,Ty Jerome,OKC,PG,0,20000018,2021-03-06T03:15:17,4,113.7,153,73,23.1,46.3,77.2,92.6,12.3,17.0,112.2,10.8,29.3,56.8,0.0,0.0,0.0,7.1,12.3,17.0,7.5,12.8,13.7,20.1,7.1,0.0,4.8,21.6,57.1,46.3,95.2,24.1,30.7,3.4,0.0,14.9,21.7,118.3,121.5,118.3,-3.1,0.0,0.0,121.5,False,,Scrambled
812950,19,20002308,1,2021,Nassir Little,POR,SF,2,20000019,2021-03-06T03:15:16,20,270.8,367,52,50.9,108.0,72.7,92.6,24.7,50.9,74.8,26.2,57.1,70.8,33.9,38.6,135.8,21.6,47.8,69.4,14.4,21.8,15.4,10.8,7.1,11.9,15.4,32.4,162.0,125.0,100.0,25.5,9.9,1.5,4.5,16.9,25.4,283.1,295.1,283.1,-21.6,0.0,0.0,295.1,False,,Scrambled
813110,24,20002309,1,2021,Keldon Johnson,SA,PG,27,20000024,2021-03-06T03:15:16,29,1182.1,1302,82,233.0,493.8,72.8,79.6,189.8,361.1,81.2,43.2,132.7,50.3,121.9,155.8,120.7,72.5,225.3,297.8,13.5,28.2,18.3,97.2,33.9,21.6,63.3,101.8,631.1,562.3,86.6,28.5,16.8,3.0,3.4,15.6,32.2,1237.6,1261.8,1237.6,-149.7,11.9,0.0,1261.8,False,,Scrambled
812961,30,20002310,1,2021,Justin James,SAC,PG,0,20000030,2021-03-06T03:15:16,14,71.4,157,26,13.9,35.5,60.3,67.1,10.8,21.6,77.2,4.8,13.9,34.3,4.8,12.3,38.6,7.1,14.3,13.9,7.6,10.3,11.6,11.9,7.1,2.4,4.8,7.1,33.9,40.9,64.0,10.9,14.5,3.4,2.0,10.8,18.4,77.6,75.2,77.6,-6.2,0.0,0.0,75.2,False,,Scrambled
812013,28,20002312,1,2021,Terance Mann,LAC,PG,3,20000028,2021-03-06T03:15:15,35,602.2,847,2,95.7,199.0,74.2,81.3,75.6,146.6,79.6,20.1,52.5,58.9,49.4,61.7,123.4,47.8,128.1,175.9,10.0,25.5,17.9,69.4,21.6,14.3,35.5,91.0,260.8,226.2,89.0,20.9,16.7,3.0,2.3,20.9,21.2,633.1,638.8,633.1,-103.4,0.0,0.0,638.8,False,,Scrambled
812924,6,20002313,1,2021,Ignas Brazdeikis,NY,SF,0,20000006,2021-03-06T03:15:16,4,11.7,11,12,0.0,2.4,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,4.8,4.8,154.3,2.4,2.4,4.8,23.7,22.8,23.2,2.4,0.0,0.0,2.4,0.0,4.8,4.5,77.2,19.4,26.8,0.0,0.0,53.6,27.9,11.7,13.1,11.7,-9.3,0.0,0.0,13.1,False,,Scrambled
812854,9,20002315,1,2021,Tremont Waters,BOS,PG,1,20000009,2021-03-06T03:15:16,10,133.6,151,15,15.4,47.8,49.8,64.7,9.5,24.7,38.6,14.3,23.1,61.7,10.8,12.3,135.0,4.8,14.3,12.3,5.4,10.8,10.9,46.3,14.3,0.0,20.1,14.3,50.9,53.3,73.8,21.7,62.8,7.2,0.0,42.2,32.3,142.9,148.9,142.9,-21.6,0.0,0.0,148.9,False,,Scrambled
813031,2,20002316,1,2021,Jalen McDaniels,CHA,PF,1,20000002,2021-03-06T03:15:16,17,217.6,327,65,44.7,101.8,67.7,74.8,35.5,66.3,82.6,14.3,35.5,40.3,20.1,29.3,105.5,12.3,57.1,69.4,9.6,29.6,17.8,12.3,4.8,9.5,21.6,46.3,118.8,114.7,79.8,14.3,12.4,1.1,4.5,24.4,27.3,226.8,236.5,226.8,-55.5,0.0,0.0,236.5,False,,Scrambled
812831,5,20002317,1,2021,Jordan Bone,ORL,PG,0,20000005,2021-03-06T03:15:15,14,174.1,301,79,35.5,83.3,65.7,80.1,20.1,33.9,91.2,15.4,49.4,48.1,0.0,0.0,0.0,9.5,30.9,37.0,4.9,17.0,15.2,27.8,4.8,0.0,7.1,17.0,86.4,83.3,80.1,16.6,20.5,1.2,0.0,12.5,19.5,177.1,185.9,177.1,-91.0,0.0,0.0,185.9,False,,Scrambled
813053,21,20002318,1,2021,John Konchar,MEM,PG,0,20000021,2021-03-06T03:15:16,19,359.7,474,80,43.2,101.8,65.4,74.8,32.4,66.3,75.3,10.8,35.5,46.9,24.7,27.8,137.2,27.8,77.2,104.9,14.7,28.0,18.5,35.5,27.8,11.9,12.3,40.1,121.9,114.1,82.4,22.6,14.5,6.7,3.7,15.1,17.4,395.2,376.5,395.2,-24.7,0.0,0.0,376.5,False,,Scrambled
812899,16,20002319,1,2021,Jaylen Nowell,MIN,PG,0,20000016,2021-03-06T03:15:16,22,461.2,566,14,109.6,262.3,64.5,76.2,71.0,151.2,72.4,38.6,111.1,53.5,47.8,57.1,129.3,15.4,49.4,64.8,6.6,15.1,14.5,35.5,15.4,9.5,18.5,61.7,305.5,287.4,81.9,24.7,15.2,3.1,2.1,14.4,35.1,482.8,493.0,482.8,-98.8,0.0,0.0,493.0,False,,Scrambled
812989,24,20002323,1,2021,Quinndary Weatherspoon,SA,PG,0,20000024,2021-03-06T03:15:16,5,10.6,37,2,2.4,11.9,30.9,30.9,2.4,9.5,38.6,0.0,2.4,0.0,4.8,4.8,154.3,0.0,4.8,4.8,0.0,13.6,10.3,7.1,2.4,0.0,14.3,10.8,9.5,14.0,51.4,-15.0,23.5,4.8,0.0,77.9,33.2,12.2,15.4,12.2,-57.1,0.0,0.0,15.4,False,,Scrambled
